trans_num,trans_date,category,amt,offer_id,expiration_date,response
2237,2015-10-03,home,2.66,NUL,NUL,NUL
2238,2015-10-04,misc_net,1.21,NUL,NUL,NUL
2239,2015-10-04,kids_pets,29.8,NUL,NUL,NUL
2240,2015-10-04,gas_transport,65.49,NUL,NUL,NUL
2241,2015-10-04,gas_transport,68.97,NUL,NUL,NUL
2242,2015-10-05,misc_pos,2.07,NUL,NUL,NUL
2243,2015-10-06,shopping_pos,89.01,NUL,NUL,NUL
2244,2015-10-07,travel,0.7,NUL,NUL,NUL
2245,2015-10-09,misc_net,42.45,NUL,NUL,NUL
2246,2015-10-09,misc_net,77.89,NUL,NUL,NUL
2247,2015-10-09,shopping_pos,72.46,NUL,NUL,NUL
2248,2015-10-09,gas_transport,61.28,NUL,NUL,NUL
2249,2015-10-11,grocery_net,20.35,NUL,NUL,NUL
2250,2015-10-11,health_fitness,1.51,NUL,NUL,NUL
2251,2015-10-11,grocery_net,14.37,NUL,NUL,NUL
2252,2015-10-12,food_dining,6.45,NUL,NUL,NUL
2253,2015-10-12,entertainment,4.14,NUL,NUL,NUL
2254,2015-10-12,home,309.67,NUL,NUL,NUL
2255,2015-10-12,shopping_net,50.11,NUL,NUL,NUL
2256,2015-10-13,gas_transport,72.91,NUL,NUL,NUL
2257,2015-10-13,food_dining,2.15,NUL,NUL,NUL
2258,2015-10-14,health_fitness,8.36,NUL,NUL,NUL
2259,2015-10-15,kids_pets,5.4,NUL,NUL,NUL
2260,2015-10-16,shopping_net,0.31,NUL,NUL,NUL
2261,2015-10-16,pharmacy,13.68,NUL,NUL,NUL
2262,2015-10-16,gas_transport,54.26,NUL,NUL,NUL
2263,2015-10-16,shopping_net,26.48,NUL,NUL,NUL
2264,2015-10-16,health_fitness,59.47,NUL,NUL,NUL
2265,2015-10-16,gas_transport,65.46,NUL,NUL,NUL
2266,2015-10-16,health_fitness,20.83,NUL,NUL,NUL
2267,2015-10-16,utilities,23.59,NUL,NUL,NUL
2268,2015-10-16,kids_pets,64.02,NUL,NUL,NUL
2269,2015-10-16,gas_transport,55.95,NUL,NUL,NUL
2270,2015-10-17,shopping_pos,0.66,NUL,NUL,NUL
2271,2015-10-17,personal_care,3.53,NUL,NUL,NUL
2272,2015-10-17,gas_transport,73.24,NUL,NUL,NUL
2273,2015-10-17,health_fitness,32.03,NUL,NUL,NUL
2274,2015-10-17,personal_care,8.08,NUL,NUL,NUL
2275,2015-10-17,shopping_net,1.3,NUL,NUL,NUL
2276,2015-10-17,home,18.84,NUL,NUL,NUL
2277,2015-10-18,shopping_net,0.71,NUL,NUL,NUL
2278,2015-10-19,shopping_pos,6.26,NUL,NUL,NUL
2279,2015-10-20,personal_care,0.43,NUL,NUL,NUL
2280,2015-10-20,travel,2.81,NUL,NUL,NUL
2281,2015-10-20,pharmacy,19.12,NUL,NUL,NUL
2282,2015-10-22,health_fitness,30.36,NUL,NUL,NUL
2283,2015-10-23,grocery_net,12.49,NUL,NUL,NUL
2284,2015-10-23,shopping_net,1.84,NUL,NUL,NUL
2285,2015-10-23,misc_pos,15.28,NUL,NUL,NUL
2286,2015-10-23,utilities,33.58,NUL,NUL,NUL
2287,2015-10-23,pharmacy,9.35,NUL,NUL,NUL
2288,2015-10-24,travel,66.43,NUL,NUL,NUL
2289,2015-10-24,gas_transport,51.04,NUL,NUL,NUL
2290,2015-10-24,utilities,58.54,NUL,NUL,NUL
2291,2015-10-24,shopping_net,0.83,NUL,NUL,NUL
2292,2015-10-24,entertainment,3.83,NUL,NUL,NUL
2293,2015-10-25,utilities,70.91,NUL,NUL,NUL
2294,2015-10-25,entertainment,7.37,NUL,NUL,NUL
2295,2015-10-25,health_fitness,3.6,NUL,NUL,NUL
2296,2015-10-25,gas_transport,74.23,NUL,NUL,NUL
2297,2015-10-26,food_dining,2.35,NUL,NUL,NUL
2298,2015-10-27,shopping_pos,14.16,NUL,NUL,NUL
2299,2015-10-27,shopping_net,45.02,NUL,NUL,NUL
2300,2015-10-27,pharmacy,10.98,NUL,NUL,NUL
2301,2015-10-29,personal_care,0.27,NUL,NUL,NUL
2302,2015-10-29,personal_care,7.39,NUL,NUL,NUL
2303,2015-10-30,shopping_net,9.42,NUL,NUL,NUL
2304,2015-10-30,gas_transport,25.52,NUL,NUL,NUL
2305,2015-10-30,misc_pos,230.72,NUL,NUL,NUL
2306,2015-10-30,shopping_net,16.76,NUL,NUL,NUL
2307,2015-10-30,gas_transport,59.96,NUL,NUL,NUL
2308,2015-10-31,entertainment,251.68,NUL,NUL,NUL
2309,2015-10-31,shopping_pos,1386.96,NUL,NUL,NUL
2310,2015-11-01,personal_care,9.5,NUL,NUL,NUL
2311,2015-11-01,grocery_pos,37.96,NUL,NUL,NUL
2312,2015-11-01,personal_care,20.7,NUL,NUL,NUL
2313,2015-11-02,utilities,26.48,NUL,NUL,NUL
2314,2015-11-04,personal_care,109.14,NUL,NUL,NUL
2315,2015-11-04,kids_pets,97.04,NUL,NUL,NUL
2316,2015-11-04,gas_transport,80.39,NUL,NUL,NUL
2317,2015-11-05,personal_care,30.13,NUL,NUL,NUL
2318,2015-11-05,gas_transport,29.37,NUL,NUL,NUL
2319,2015-11-06,kids_pets,17.39,NUL,NUL,NUL
2320,2015-11-06,travel,4543.77,NUL,NUL,NUL
2321,2015-11-06,misc_net,29.02,NUL,NUL,NUL
2322,2015-11-06,pharmacy,29.86,NUL,NUL,NUL
2323,2015-11-06,personal_care,0.81,NUL,NUL,NUL
2324,2015-11-06,shopping_net,2.13,NUL,NUL,NUL
2325,2015-11-07,entertainment,12.48,NUL,NUL,NUL
2326,2015-11-07,kids_pets,18.76,NUL,NUL,NUL
2327,2015-11-07,personal_care,5.29,NUL,NUL,NUL
2328,2015-11-08,misc_pos,2.98,NUL,NUL,NUL
2329,2015-11-08,personal_care,150.19,NUL,NUL,NUL
2330,2015-11-08,personal_care,3.73,NUL,NUL,NUL
2331,2015-11-08,travel,118.92,NUL,NUL,NUL
2332,2015-11-08,grocery_pos,12.65,NUL,NUL,NUL
2333,2015-11-08,grocery_pos,71.83,NUL,NUL,NUL
2334,2015-11-10,health_fitness,137.12,NUL,NUL,NUL
2335,2015-11-11,health_fitness,59.71,NUL,NUL,NUL
2336,2015-11-11,personal_care,14.85,NUL,NUL,NUL
2337,2015-11-11,health_fitness,6.76,NUL,NUL,NUL
2338,2015-11-12,gas_transport,57.19,NUL,NUL,NUL
2339,2015-11-12,misc_net,122.43,NUL,NUL,NUL
2340,2015-11-13,kids_pets,64.08,NUL,NUL,NUL
2341,2015-11-13,pharmacy,67.24,NUL,NUL,NUL
2342,2015-11-13,health_fitness,75.87,NUL,NUL,NUL
2343,2015-11-14,shopping_net,0.21,NUL,NUL,NUL
2344,2015-11-14,food_dining,13.9,NUL,NUL,NUL
2345,2015-11-14,kids_pets,51.92,NUL,NUL,NUL
2346,2015-11-14,kids_pets,36.6,NUL,NUL,NUL
2347,2015-11-14,entertainment,24.56,NUL,NUL,NUL
2348,2015-11-15,shopping_pos,27.78,3.0,2015-11-22,1.0
2349,2015-11-15,gas_transport,68.81,NUL,NUL,NUL
2350,2015-11-17,entertainment,2.21,NUL,NUL,NUL
2351,2015-11-18,home,8.83,NUL,NUL,NUL
2352,2015-11-18,shopping_net,193.41,NUL,NUL,NUL
2353,2015-11-19,shopping_net,103.34,NUL,NUL,NUL
2354,2015-11-19,gas_transport,51.17,NUL,NUL,NUL
2355,2015-11-20,shopping_net,927.42,NUL,NUL,NUL
2356,2015-11-21,grocery_pos,11.55,NUL,NUL,NUL
2357,2015-11-21,shopping_net,248.16,NUL,NUL,NUL
2358,2015-11-21,grocery_net,22.36,NUL,NUL,NUL
2359,2015-11-21,shopping_pos,341.67,NUL,NUL,NUL
2360,2015-11-21,utilities,14.06,NUL,NUL,NUL
2361,2015-11-22,gas_transport,61.12,NUL,NUL,NUL
2362,2015-11-22,misc_net,3.76,NUL,NUL,NUL
2363,2015-11-22,misc_pos,307.96,NUL,NUL,NUL
2364,2015-11-22,personal_care,1.42,NUL,NUL,NUL
2365,2015-11-22,personal_care,0.31,NUL,NUL,NUL
2366,2015-11-22,grocery_pos,21.01,NUL,NUL,NUL
2367,2015-11-22,misc_net,127.64,NUL,NUL,NUL
2368,2015-11-22,shopping_net,12.83,NUL,NUL,NUL
2369,2015-11-22,kids_pets,17.22,NUL,NUL,NUL
2370,2015-11-23,personal_care,0.41,NUL,NUL,NUL
2371,2015-11-24,grocery_pos,58.41,NUL,NUL,NUL
2372,2015-11-24,grocery_net,92.65,NUL,NUL,NUL
2373,2015-11-25,shopping_net,531.82,NUL,NUL,NUL
2374,2015-11-25,pharmacy,0.41,NUL,NUL,NUL
2375,2015-11-25,shopping_pos,0.26,NUL,NUL,NUL
2376,2015-11-25,gas_transport,65.59,NUL,NUL,NUL
2377,2015-11-25,kids_pets,86.13,NUL,NUL,NUL
2378,2015-11-26,entertainment,38.61,NUL,NUL,NUL
2379,2015-11-27,gas_transport,38.24,NUL,NUL,NUL
2380,2015-11-27,personal_care,0.98,NUL,NUL,NUL
2381,2015-11-27,shopping_net,367.62,NUL,NUL,NUL
2382,2015-11-28,travel,1.1,NUL,NUL,NUL
2383,2015-11-28,misc_net,240.98,NUL,NUL,NUL
2384,2015-11-28,entertainment,14.72,NUL,NUL,NUL
2385,2015-11-29,personal_care,36.68,NUL,NUL,NUL
2386,2015-11-29,personal_care,6.42,NUL,NUL,NUL
2387,2015-11-29,gas_transport,46.63,NUL,NUL,NUL
2388,2015-11-29,utilities,43.37,NUL,NUL,NUL
2389,2015-11-30,shopping_pos,20.36,NUL,NUL,NUL
2390,2015-12-02,kids_pets,28.38,NUL,NUL,NUL
2391,2015-12-02,utilities,105.73,NUL,NUL,NUL
2392,2015-12-02,shopping_pos,0.38,NUL,NUL,NUL
2393,2015-12-02,home,1.12,NUL,NUL,NUL
2394,2015-12-02,misc_pos,0.23,NUL,NUL,NUL
2395,2015-12-03,gas_transport,45.81,NUL,NUL,NUL
2396,2015-12-03,personal_care,0.57,NUL,NUL,NUL
2397,2015-12-03,entertainment,23.18,NUL,NUL,NUL
2398,2015-12-03,pharmacy,39.89,NUL,NUL,NUL
2399,2015-12-04,shopping_net,807.4,NUL,NUL,NUL
2400,2015-12-04,personal_care,269.52,NUL,NUL,NUL
2401,2015-12-04,utilities,52.51,NUL,NUL,NUL
2402,2015-12-04,shopping_net,1.92,NUL,NUL,NUL
2403,2015-12-04,kids_pets,8.27,NUL,NUL,NUL
2404,2015-12-04,misc_net,3.95,NUL,NUL,NUL
2405,2015-12-04,personal_care,0.83,NUL,NUL,NUL
2406,2015-12-05,entertainment,6.57,NUL,NUL,NUL
2407,2015-12-05,utilities,90.73,NUL,NUL,NUL
2408,2015-12-05,personal_care,0.94,NUL,NUL,NUL
2409,2015-12-05,misc_net,33.57,NUL,NUL,NUL
2410,2015-12-05,misc_pos,6.55,NUL,NUL,NUL
2411,2015-12-05,kids_pets,14.71,NUL,NUL,NUL
2412,2015-12-05,personal_care,2.87,NUL,NUL,NUL
2413,2015-12-05,misc_pos,53.4,NUL,NUL,NUL
2414,2015-12-06,health_fitness,118.41,NUL,NUL,NUL
2415,2015-12-06,kids_pets,61.63,NUL,NUL,NUL
2416,2015-12-06,misc_pos,7.13,NUL,NUL,NUL
2417,2015-12-06,home,18.76,NUL,NUL,NUL
2418,2015-12-07,misc_pos,392.78,NUL,NUL,NUL
2419,2015-12-07,grocery_pos,29.87,NUL,NUL,NUL
2420,2015-12-07,gas_transport,51.44,NUL,NUL,NUL
2421,2015-12-07,pharmacy,8.66,NUL,NUL,NUL
2422,2015-12-07,grocery_pos,31.4,NUL,NUL,NUL
2423,2015-12-08,food_dining,2.85,NUL,NUL,NUL
2424,2015-12-08,shopping_pos,659.18,NUL,NUL,NUL
2425,2015-12-08,entertainment,26.36,NUL,NUL,NUL
2426,2015-12-08,misc_net,0.84,NUL,NUL,NUL
2427,2015-12-09,misc_net,3.23,NUL,NUL,NUL
2428,2015-12-09,gas_transport,66.37,NUL,NUL,NUL
2429,2015-12-09,shopping_pos,14.19,NUL,NUL,NUL
2430,2015-12-09,shopping_pos,9.61,NUL,NUL,NUL
2431,2015-12-10,misc_pos,111.18,NUL,NUL,NUL
2432,2015-12-10,pharmacy,89.58,NUL,NUL,NUL
2433,2015-12-10,misc_net,580.57,NUL,NUL,NUL
2434,2015-12-10,entertainment,168.93,NUL,NUL,NUL
2435,2015-12-11,gas_transport,83.2,NUL,NUL,NUL
2436,2015-12-11,gas_transport,80.91,NUL,NUL,NUL
2437,2015-12-11,gas_transport,58.55,NUL,NUL,NUL
2438,2015-12-11,kids_pets,27.89,NUL,NUL,NUL
2439,2015-12-11,entertainment,101.66,NUL,NUL,NUL
2440,2015-12-12,personal_care,24.48,NUL,NUL,NUL
2441,2015-12-12,health_fitness,9.92,NUL,NUL,NUL
2442,2015-12-12,pharmacy,7.9,NUL,NUL,NUL
2443,2015-12-12,kids_pets,23.47,NUL,NUL,NUL
2444,2015-12-12,kids_pets,11.41,NUL,NUL,NUL
2445,2015-12-12,shopping_pos,0.31,NUL,NUL,NUL
2446,2015-12-12,utilities,41.61,NUL,NUL,NUL
2447,2015-12-12,grocery_pos,42.71,NUL,NUL,NUL
2448,2015-12-12,misc_pos,1.72,NUL,NUL,NUL
2449,2015-12-12,entertainment,149.63,NUL,NUL,NUL
2450,2015-12-12,gas_transport,54.25,NUL,NUL,NUL
2451,2015-12-12,kids_pets,5.99,NUL,NUL,NUL
2452,2015-12-12,shopping_net,0.34,NUL,NUL,NUL
2453,2015-12-13,misc_pos,2.57,NUL,NUL,NUL
2454,2015-12-13,food_dining,0.41,NUL,NUL,NUL
2455,2015-12-13,personal_care,110.75,NUL,NUL,NUL
2456,2015-12-13,misc_pos,1.09,NUL,NUL,NUL
2457,2015-12-13,gas_transport,65.09,NUL,NUL,NUL
2458,2015-12-13,personal_care,0.97,NUL,NUL,NUL
2459,2015-12-13,home,19.88,NUL,NUL,NUL
2460,2015-12-14,personal_care,15.28,NUL,NUL,NUL
2461,2015-12-14,gas_transport,51.97,NUL,NUL,NUL
2462,2015-12-14,misc_pos,1.7,NUL,NUL,NUL
2463,2015-12-14,pharmacy,11.96,NUL,NUL,NUL
2464,2015-12-14,health_fitness,29.49,NUL,NUL,NUL
2465,2015-12-15,shopping_net,0.84,NUL,NUL,NUL
2466,2015-12-15,shopping_net,784.98,NUL,NUL,NUL
2467,2015-12-15,gas_transport,47.4,NUL,NUL,NUL
2468,2015-12-16,personal_care,59.16,NUL,NUL,NUL
2469,2015-12-16,gas_transport,35.64,NUL,NUL,NUL
2470,2015-12-16,misc_net,75.27,NUL,NUL,NUL
2471,2015-12-16,personal_care,59.66,NUL,NUL,NUL
2472,2015-12-17,travel,689.8,NUL,NUL,NUL
2473,2015-12-18,grocery_net,90.83,NUL,NUL,NUL
2474,2015-12-18,utilities,54.93,NUL,NUL,NUL
2475,2015-12-18,shopping_pos,27.29,NUL,NUL,NUL
2476,2015-12-18,home,21.31,NUL,NUL,NUL
2477,2015-12-18,utilities,54.16,NUL,NUL,NUL
2478,2015-12-18,misc_pos,45.86,NUL,NUL,NUL
2479,2015-12-18,shopping_net,0.43,NUL,NUL,NUL
2480,2015-12-18,entertainment,2.97,NUL,NUL,NUL
2481,2015-12-18,food_dining,25.74,NUL,NUL,NUL
2482,2015-12-18,gas_transport,43.93,NUL,NUL,NUL
2483,2015-12-18,pharmacy,10.38,NUL,NUL,NUL
2484,2015-12-18,health_fitness,91.82,NUL,NUL,NUL
2485,2015-12-18,entertainment,72.82,NUL,NUL,NUL
2486,2015-12-19,gas_transport,49.74,NUL,NUL,NUL
2487,2015-12-19,shopping_pos,22.88,NUL,NUL,NUL
2488,2015-12-19,health_fitness,20.33,NUL,NUL,NUL
2489,2015-12-19,food_dining,20.32,NUL,NUL,NUL
2490,2015-12-20,misc_net,51.69,NUL,NUL,NUL
2491,2015-12-20,gas_transport,52.74,NUL,NUL,NUL
2492,2015-12-20,grocery_net,35.28,NUL,NUL,NUL
2493,2015-12-21,gas_transport,69.67,NUL,NUL,NUL
2494,2015-12-21,grocery_net,18.6,NUL,NUL,NUL
2495,2015-12-21,grocery_pos,58.62,NUL,NUL,NUL
2496,2015-12-21,personal_care,0.88,NUL,NUL,NUL
2497,2015-12-22,misc_net,5.47,NUL,NUL,NUL
2498,2015-12-23,personal_care,76.38,NUL,NUL,NUL
2499,2015-12-23,food_dining,0.6,NUL,NUL,NUL
2500,2015-12-23,grocery_pos,35.49,NUL,NUL,NUL
2501,2015-12-24,shopping_net,0.2,NUL,NUL,NUL
2502,2015-12-24,shopping_net,62.46,NUL,NUL,NUL
2503,2015-12-24,shopping_net,0.57,NUL,NUL,NUL
2504,2015-12-24,entertainment,14.15,NUL,NUL,NUL
2505,2015-12-24,misc_pos,22.91,NUL,NUL,NUL
2506,2015-12-24,misc_net,1.51,NUL,NUL,NUL
2507,2015-12-24,shopping_net,65.48,NUL,NUL,NUL
2508,2015-12-25,food_dining,0.91,NUL,NUL,NUL
2509,2015-12-25,travel,1329.14,NUL,NUL,NUL
2510,2015-12-25,shopping_net,41.52,NUL,NUL,NUL
2511,2015-12-25,gas_transport,58.68,NUL,NUL,NUL
2512,2015-12-25,food_dining,28.4,NUL,NUL,NUL
2513,2015-12-25,personal_care,48.76,NUL,NUL,NUL
2514,2015-12-25,pharmacy,10.68,NUL,NUL,NUL
2515,2015-12-25,entertainment,181.31,NUL,NUL,NUL
2516,2015-12-25,gas_transport,54.11,NUL,NUL,NUL
2517,2015-12-26,food_dining,7.36,NUL,NUL,NUL
2518,2015-12-26,health_fitness,74.76,NUL,NUL,NUL
2519,2015-12-26,misc_net,1.9,NUL,NUL,NUL
2520,2015-12-26,food_dining,4.06,NUL,NUL,NUL
2521,2015-12-27,travel,11.71,NUL,NUL,NUL
2522,2015-12-27,food_dining,2.59,NUL,NUL,NUL
2523,2015-12-27,misc_pos,339.31,NUL,NUL,NUL
2524,2015-12-27,misc_pos,7.25,NUL,NUL,NUL
2525,2015-12-27,entertainment,9.83,NUL,NUL,NUL
2526,2015-12-28,grocery_pos,65.85,NUL,NUL,NUL
2527,2015-12-28,gas_transport,55.69,NUL,NUL,NUL
2528,2015-12-28,misc_pos,9.13,NUL,NUL,NUL
2529,2015-12-28,entertainment,19.17,NUL,NUL,NUL
2530,2015-12-28,shopping_pos,0.3,NUL,NUL,NUL
2531,2015-12-29,utilities,72.69,NUL,NUL,NUL
2532,2015-12-29,utilities,51.36,NUL,NUL,NUL
2533,2015-12-29,kids_pets,16.02,NUL,NUL,NUL
2534,2015-12-30,kids_pets,51.34,NUL,NUL,NUL
2535,2015-12-30,misc_net,0.67,NUL,NUL,NUL
2536,2015-12-30,misc_pos,831.53,NUL,NUL,NUL
2537,2015-12-30,misc_net,2.16,NUL,NUL,NUL
2538,2015-12-31,travel,7.25,NUL,NUL,NUL
